time, timemax, Amax, beta0, beta1, beta2, beta3, beta4, beta5
2012-02-22, 2012-02-22T23:27:01.036800000, -25.397, 1022.971, 0.939, 60.660, 42.204, 80.193, 87.800
2012-02-23, 2012-02-23T23:44:01.036800000, -30.065, 1022.813, 0.979, 54.613, 50.844, 70.520, 83.448
2012-02-24, 2012-02-24T23:52:01.036800000, -28.777, 1022.761, 1.000, 45.444, 47.401, 83.046, 70.631
2012-02-25, 2012-02-25T13:44:01.036800000, -36.566, 1022.748, 0.979, 42.169, 43.744, 87.138, 63.525
2012-02-26, 2012-02-26T12:53:01.036800000, -40.574, 1022.754, 0.987, 39.526, 45.237, 92.139, 67.778
2012-02-27, 2012-02-27T00:50:01.036800000, -45.344, 1022.887, 0.977, 50.629, 49.063, 89.825, 84.835
2012-02-28, 2012-02-28T01:20:01.036800000, -45.723, 1022.984, 0.982, 56.259, 47.683, 93.934, 91.878
2012-02-29, 2012-02-29T15:20:01.036800000, -42.458, 1022.978, 0.999, 50.847, 44.564, 105.643, 89.505
2012-03-01, 2012-03-01T01:48:01.036800000, -47.851, 1022.898, 0.915, 50.670, 36.642, 94.789, 79.242
2012-03-02, 2012-03-02T03:12:01.036800000, -41.049, 1022.900, 0.854, 51.717, 29.245, 88.961, 69.077
2012-03-03, 2012-03-03T00:16:01.036800000, 40.807, 1022.908, 0.874, 49.422, 31.104, 92.002, 69.244
2012-03-04, 2012-03-04T03:42:01.036800000, -40.324, 1022.871, 0.893, 48.629, 33.973, 89.202, 74.586
2012-03-05, 2012-03-05T04:50:01.036800000, -25.806, 1022.927, 0.854, 50.565, 29.071, 88.215, 62.351
2012-03-06, 2012-03-06T07:10:01.036800000, -22.328, 1023.017, 0.887, 53.607, 29.949, 94.452, 60.937
2012-03-07, 2012-03-07T23:14:01.036800000, -23.254, 1022.997, 0.908, 53.496, 35.008, 92.690, 63.272
2012-03-08, 2012-03-08T10:36:01.036800000, -26.804, 1022.996, 0.840, 56.091, 32.372, 87.901, 50.291
2012-03-09, 2012-03-09T11:32:01.036800000, -28.167, 1023.005, 0.821, 57.073, 32.028, 87.404, 43.833
2012-03-10, 2012-03-10T18:58:01.036800000, 19.808, 1022.960, 0.812, 55.829, 32.458, 85.762, 45.232
2012-03-11, 2012-03-11T23:52:01.036800000, -24.632, 1022.973, 0.805, 56.222, 35.859, 85.674, 46.347
2012-03-12, 2012-03-12T00:29:01.036800000, -30.888, 1023.041, 0.844, 58.173, 49.018, 87.808, 57.978
2012-03-13, 2012-03-13T17:58:01.036800000, 29.601, 1022.999, 0.779, 58.957, 48.087, 73.411, 59.911
2012-03-14, 2012-03-14T00:50:01.036800000, -23.796, 1023.027, 0.748, 59.187, 38.476, 70.568, 58.967
2012-03-15, 2012-03-15T13:01:01.036800000, -21.227, 1023.052, 0.718, 63.493, 29.074, 64.602, 54.392
2012-03-16, 2012-03-16T07:24:01.036800000, 23.932, 1023.087, 0.721, 67.124, 27.455, 64.987, 54.157
2012-03-17, 2012-03-17T15:39:01.036800000, -42.048, 1023.155, 0.714, 73.665, 27.857, 68.826, 48.917
2012-03-18, 2012-03-18T05:00:01.036800000, -42.214, 1023.224, 0.717, 78.030, 28.206, 70.073, 45.914
2012-03-19, 2012-03-19T18:20:01.036800000, -39.686, 1023.218, 0.696, 78.060, 25.721, 66.922, 39.907
2012-03-20, 2012-03-20T10:04:01.036800000, 21.913, 1023.287, 0.731, 79.082, 26.640, 69.901, 42.614
2012-03-21, 2012-03-21T07:43:01.036800000, 14.992, 1023.455, 0.850, 78.698, 34.082, 82.143, 52.143
2012-03-22, 2012-03-22T10:14:01.036800000, -17.254, 1023.504, 0.880, 78.525, 34.786, 83.574, 49.765
2012-03-23, 2012-03-23T05:24:01.036800000, 18.609, 1023.513, 0.869, 79.046, 32.076, 78.495, 45.613
2012-03-24, 2012-03-24T23:08:01.036800000, -18.824, 1023.463, 0.840, 79.765, 30.450, 73.587, 42.167
2012-03-25, 2012-03-25T14:04:01.036800000, -29.645, 1023.460, 0.858, 81.048, 31.422, 73.987, 41.903
2012-03-26, 2012-03-26T14:32:01.036800000, -29.531, 1023.428, 0.867, 80.810, 35.314, 74.487, 43.740
2012-03-27, 2012-03-27T14:54:01.036800000, -30.406, 1023.379, 0.845, 80.198, 38.054, 71.535, 45.956
2012-03-28, 2012-03-28T14:28:01.036800000, -40.918, 1023.520, 0.916, 83.077, 43.229, 85.905, 62.143
2012-03-29, 2012-03-29T06:36:01.036800000, 31.497, 1023.474, 0.904, 76.279, 46.081, 91.316, 59.592
2012-03-30, 2012-03-30T02:26:01.036800000, -34.665, 1023.492, 0.919, 74.793, 46.088, 97.039, 55.816
2012-03-31, 2012-03-31T21:17:01.036800000, 45.080, 1023.292, 0.858, 66.146, 42.846, 89.976, 55.709
2012-04-01, 2012-04-01T09:26:01.036800000, 30.507, 1023.242, 0.860, 61.597, 39.504, 91.768, 73.325
2012-04-02, 2012-04-02T21:45:01.036800000, 25.188, 1023.116, 0.845, 58.365, 40.497, 75.102, 82.075
2012-04-03, 2012-04-03T02:16:01.036800000, -25.270, 1022.952, 0.796, 49.102, 36.865, 65.403, 57.814
2012-04-04, 2012-04-04T20:52:01.036800000, 22.033, 1023.015, 0.790, 51.573, 31.081, 70.340, 54.694
2012-04-05, 2012-04-05T21:44:01.036800000, -19.024, 1022.996, 0.789, 51.822, 29.284, 70.033, 46.893
2012-04-06, 2012-04-06T10:08:01.036800000, -21.577, 1023.032, 0.829, 54.844, 32.362, 77.317, 54.328
2012-04-07, 2012-04-07T00:01:01.036800000, -19.730, 1023.157, 0.847, 62.958, 33.616, 84.494, 60.712
2012-04-08, 2012-04-08T06:41:01.036800000, 21.910, 1023.120, 0.805, 64.276, 33.455, 78.859, 57.550
2012-04-09, 2012-04-09T19:52:01.036800000, 31.476, 1023.011, 0.789, 54.888, 34.468, 78.345, 53.376
2012-04-10, 2012-04-10T21:39:01.036800000, 33.272, 1023.071, 0.905, 38.957, 40.629, 110.700, 63.156
2012-04-11, 2012-04-11T12:05:01.036800000, -38.138, 1023.219, 0.870, 42.257, 37.983, 116.052, 55.911
2012-04-12, 2012-04-12T11:38:01.036800000, -31.580, 1023.199, 0.841, 48.095, 40.725, 105.540, 67.522
2012-04-13, 2012-04-13T23:12:01.036800000, -29.156, 1023.108, 0.732, 55.177, 29.431, 80.081, 59.082
2012-04-14, 2012-04-14T08:38:01.036800000, 26.031, 1023.221, 0.791, 63.035, 30.392, 87.730, 68.190
2012-04-15, 2012-04-15T23:55:01.036800000, -25.364, 1023.199, 0.789, 68.275, 30.591, 78.674, 72.988
2012-04-16, 2012-04-16T06:00:01.036800000, 32.100, 1023.041, 0.698, 65.774, 25.413, 59.082, 54.710
2012-04-17, 2012-04-17T20:10:01.036800000, 27.085, 1023.118, 0.758, 67.987, 24.382, 67.568, 73.319
2012-04-18, 2012-04-18T06:39:01.036800000, 24.660, 1023.093, 0.744, 64.155, 29.951, 67.069, 70.870
2012-04-19, 2012-04-19T11:48:01.036800000, -17.347, 1023.018, 0.694, 59.178, 29.383, 62.380, 57.940
2012-04-20, 2012-04-20T22:02:01.036800000, -21.226, 1023.014, 0.686, 60.646, 27.923, 60.610, 58.252
2012-04-21, 2012-04-21T17:51:01.036800000, 23.289, 1023.091, 0.725, 63.143, 27.465, 72.942, 72.081
2012-04-22, 2012-04-22T23:43:01.036800000, -33.824, 1023.197, 0.769, 65.094, 29.206, 89.404, 77.401
2012-04-23, 2012-04-23T23:20:01.036800000, -35.336, 1023.290, 0.809, 65.691, 30.940, 101.927, 68.103
2012-04-24, 2012-04-24T11:27:01.036800000, -41.128, 1023.301, 0.835, 67.171, 35.235, 103.113, 69.845
2012-04-25, 2012-04-25T23:50:01.036800000, -34.648, 1023.216, 0.801, 66.812, 34.297, 90.812, 66.918
2012-04-26, 2012-04-26T00:14:01.036800000, -33.423, 1023.276, 0.822, 73.583, 37.403, 89.908, 75.408
2012-04-27, 2012-04-27T00:02:01.036800000, -30.875, 1023.224, 0.751, 76.286, 35.246, 76.448, 65.103
2012-04-28, 2012-04-28T00:52:01.036800000, -28.155, 1023.268, 0.727, 79.719, 36.195, 76.478, 64.142
2012-04-29, 2012-04-29T02:22:01.036800000, -25.225, 1023.184, 0.667, 79.207, 37.367, 65.226, 55.851
2012-04-30, 2012-04-30T19:10:01.036800000, -28.055, 1023.128, 0.611, 78.835, 31.216, 60.966, 40.985
2012-05-01, 2012-05-01T09:09:01.036800000, 23.410, 1023.133, 0.605, 84.151, 37.785, 56.726, 43.369
2012-05-02, 2012-05-02T00:50:01.036800000, -19.027, 1023.136, 0.619, 82.582, 44.473, 61.161, 42.391
2012-05-03, 2012-05-03T02:25:01.036800000, -21.858, 1023.225, 0.669, 83.269, 44.337, 74.896, 50.594
2012-05-04, 2012-05-04T13:24:01.036800000, 19.798, 1023.271, 0.668, 81.697, 34.257, 83.072, 40.177
2012-05-05, 2012-05-05T22:38:01.036800000, -20.337, 1023.193, 0.615, 79.646, 27.417, 78.121, 33.299
2012-05-06, 2012-05-06T18:10:01.036800000, 25.499, 1023.214, 0.630, 82.362, 28.106, 76.954, 31.209
2012-05-07, 2012-05-07T16:38:01.036800000, 23.479, 1023.250, 0.663, 83.476, 32.373, 79.483, 31.890
2012-05-08, 2012-05-08T17:52:01.036800000, 25.080, 1023.220, 0.664, 80.797, 37.326, 79.847, 33.757
2012-05-09, 2012-05-09T11:52:01.036800000, -29.185, 1023.168, 0.631, 76.653, 36.265, 78.425, 29.086
2012-05-10, 2012-05-10T12:45:01.036800000, -25.884, 1023.152, 0.608, 77.011, 32.670, 75.047, 27.364
2012-05-11, 2012-05-11T15:45:01.036800000, 34.702, 1023.163, 0.607, 79.146, 29.835, 71.917, 28.618
2012-05-12, 2012-05-12T11:49:01.036800000, -31.174, 1023.200, 0.624, 82.372, 30.605, 71.677, 32.794
2012-05-13, 2012-05-13T20:08:01.036800000, 28.737, 1023.237, 0.639, 86.312, 30.261, 72.691, 34.474
2012-05-14, 2012-05-14T12:26:01.036800000, -28.340, 1023.355, 0.688, 91.373, 33.115, 78.752, 36.705
2012-05-15, 2012-05-15T07:52:01.036800000, -30.542, 1023.296, 0.659, 93.491, 30.953, 69.982, 41.847
2012-05-16, 2012-05-16T09:10:01.036800000, -26.387, 1023.231, 0.629, 93.959, 27.015, 61.576, 39.993
2012-05-17, 2012-05-17T15:24:01.036800000, 24.567, 1023.261, 0.651, 96.229, 30.305, 64.972, 45.781
2012-05-18, 2012-05-18T23:38:01.036800000, -21.453, 1023.195, 0.607, 94.396, 28.036, 62.020, 37.260
2012-05-19, 2012-05-19T17:56:01.036800000, 29.271, 1023.181, 0.583, 94.169, 28.573, 64.402, 31.779
2012-05-20, 2012-05-20T12:05:01.036800000, -33.027, 1023.125, 0.540, 90.627, 26.593, 64.837, 25.336
2012-05-21, 2012-05-21T18:00:01.036800000, 32.556, 1023.127, 0.539, 90.690, 27.192, 66.644, 27.490
2012-05-22, 2012-05-22T20:25:01.036800000, 37.194, 1023.234, 0.589, 99.956, 33.270, 69.164, 34.902
2012-05-23, 2012-05-23T19:30:01.036800000, 38.221, 1023.236, 0.558, 102.578, 37.578, 65.981, 32.122
2012-05-24, 2012-05-24T19:50:01.036800000, 39.048, 1023.275, 0.537, 111.823, 42.395, 58.596, 30.134
2012-05-25, 2012-05-25T20:44:01.036800000, 44.841, 1023.279, 0.492, 123.425, 39.497, 45.440, 22.452
2012-05-26, 2012-05-26T20:20:01.036800000, 21.026, 1023.357, 0.508, 133.985, 42.756, 35.699, 22.612
2012-05-27, 2012-05-27T09:56:01.036800000, 21.914, 1023.750, 0.693, 153.971, 40.236, 36.436, 50.982
2012-05-28, 2012-05-28T02:14:01.036800000, 24.592, 1023.297, 0.451, 131.203, 34.672, 34.091, 18.138
2012-05-29, 2012-05-29T00:46:01.036800000, 21.664, 1023.287, 0.425, 130.844, 33.716, 34.527, 15.613
2012-05-30, 2012-05-30T16:48:01.036800000, 26.104, 1023.305, 0.417, 132.762, 35.175, 33.226, 16.265
2012-05-31, 2012-05-31T04:51:01.036800000, 30.643, 1023.316, 0.414, 130.444, 37.390, 35.113, 14.658
2012-06-01, 2012-06-01T06:06:01.036800000, 19.266, 1023.307, 0.399, 125.606, 32.336, 40.248, 13.960
2012-06-02, 2012-06-02T03:04:01.036800000, 19.877, 1023.349, 0.404, 128.084, 27.889, 38.819, 15.752
2012-06-03, 2012-06-03T15:46:01.036800000, 29.051, 1023.826, 0.623, 149.416, 32.757, 45.794, 36.231
2012-06-04, 2012-06-04T15:24:01.036800000, 33.343, 1023.811, 0.605, 148.444, 29.849, 44.590, 30.932
2012-06-05, 2012-06-05T04:20:01.036800000, 31.927, 1023.885, 0.634, 149.374, 30.987, 48.864, 34.310
2012-06-06, 2012-06-06T16:14:01.036800000, 43.346, 1023.886, 0.638, 149.888, 37.834, 52.248, 41.170
2012-06-07, 2012-06-07T18:01:01.036800000, 36.057, 1023.699, 0.548, 140.447, 35.728, 49.621, 29.311
2012-06-08, 2012-06-08T19:20:01.036800000, 36.997, 1023.704, 0.546, 141.346, 36.644, 47.495, 26.350
2012-06-09, 2012-06-09T21:17:01.036800000, 43.317, 1024.015, 0.686, 158.835, 44.410, 39.923, 37.541
2012-06-10, 2012-06-10T21:44:01.036800000, 34.447, 1024.049, 0.696, 162.684, 49.500, 40.216, 46.295
2012-06-11, 2012-06-11T19:50:01.036800000, 30.297, 1023.836, 0.591, 146.972, 54.050, 46.065, 40.434
2012-06-12, 2012-06-12T22:43:01.036800000, 29.125, 1023.776, 0.564, 137.755, 45.428, 56.087, 39.500
2012-06-13, 2012-06-13T23:01:01.036800000, 31.641, 1023.869, 0.606, 141.532, 38.335, 63.475, 50.749
2012-06-14, 2012-06-14T11:28:01.036800000, 26.568, 1023.859, 0.606, 139.342, 35.208, 64.619, 47.487
2012-06-15, 2012-06-15T13:38:01.036800000, 28.176, 1023.757, 0.551, 133.190, 32.427, 59.624, 37.776
2012-06-16, 2012-06-16T15:12:01.036800000, 34.710, 1023.772, 0.546, 132.734, 36.736, 61.107, 38.237
2012-06-17, 2012-06-17T14:34:01.036800000, 24.102, 1023.482, 0.390, 115.735, 38.393, 48.698, 21.828
2012-06-18, 2012-06-18T10:18:01.036800000, -23.850, 1023.481, 0.397, 112.985, 34.973, 52.155, 21.808
2012-06-19, 2012-06-19T16:32:01.036800000, 31.546, 1023.485, 0.405, 114.520, 28.380, 52.207, 23.334
2012-06-20, 2012-06-20T17:10:01.036800000, 31.201, 1023.645, 0.489, 125.648, 31.567, 54.865, 30.900
2012-06-21, 2012-06-21T18:42:01.036800000, 33.537, 1023.688, 0.498, 130.100, 27.112, 53.784, 30.130
2012-06-22, 2012-06-22T18:36:01.036800000, 32.620, 1023.752, 0.514, 135.874, 24.939, 54.172, 31.970
2012-06-23, 2012-06-23T19:11:01.036800000, 40.217, 1023.721, 0.480, 139.018, 24.364, 49.936, 28.504
2012-06-24, 2012-06-24T08:26:01.036800000, 38.802, 1023.873, 0.532, 151.389, 32.785, 54.201, 34.956
2012-06-25, 2012-06-25T09:10:01.036800000, 31.173, 1024.113, 0.632, 169.662, 42.773, 41.790, 46.549
2012-06-26, 2012-06-26T10:22:01.036800000, 32.507, 1023.812, 0.476, 157.615, 45.439, 26.952, 19.873
2012-06-27, 2012-06-27T11:11:01.036800000, 30.434, 1023.863, 0.501, 148.619, 40.665, 40.722, 22.082
2012-06-28, 2012-06-28T09:33:01.036800000, 32.990, 1023.738, 0.431, 139.666, 32.146, 43.181, 20.013
2012-06-29, 2012-06-29T06:58:01.036800000, -26.062, 1023.956, 0.534, 151.457, 36.498, 39.438, 26.965
2012-06-30, 2012-06-30T13:46:01.036800000, 29.585, 1024.081, 0.597, 154.330, 40.585, 37.904, 31.258
2012-07-01, 2012-07-01T07:14:01.036800000, -21.059, 1023.829, 0.460, 134.996, 26.259, 46.920, 23.753
2012-07-02, 2012-07-02T03:36:01.036800000, 18.909, 1023.867, 0.471, 133.141, 25.938, 55.657, 33.603
2012-07-03, 2012-07-03T16:34:01.036800000, 20.698, 1023.851, 0.472, 133.070, 24.989, 55.746, 32.127
2012-07-04, 2012-07-04T16:22:01.036800000, 28.377, 1023.886, 0.476, 137.074, 32.106, 53.771, 35.594
